window_start,window_end,video_uid,narration_uid,text,Score-TFIDF,label,OG_label
2013,2018,72d6a00b-0554-41cd-a00d-0c1e64e400df,c52dad76-2a2c-4381-9306-70970f77df7b,looks down,1.0,head movement,looks down
1029,1034,4ed53432-e1f5-4e3f-a614-ffcaff444aca,20fba9b5-1de1-4233-87df-a4cdc1680db1,looks down,1.0,head movement,looks down
1030,1035,4ed53432-e1f5-4e3f-a614-ffcaff444aca,20fba9b5-1de1-4233-87df-a4cdc1680db1,looks down,1.0,head movement,looks down
1031,1036,4ed53432-e1f5-4e3f-a614-ffcaff444aca,20fba9b5-1de1-4233-87df-a4cdc1680db1,looks down,1.0,head movement,looks down
1033,1038,4ed53432-e1f5-4e3f-a614-ffcaff444aca,20fba9b5-1de1-4233-87df-a4cdc1680db1,looks down,1.0,head movement,looks down
1036,1041,4ed53432-e1f5-4e3f-a614-ffcaff444aca,20fba9b5-1de1-4233-87df-a4cdc1680db1,looks down,1.0,head movement,looks down
1037,1042,4ed53432-e1f5-4e3f-a614-ffcaff444aca,20fba9b5-1de1-4233-87df-a4cdc1680db1,looks down,1.0,head movement,looks down
1038,1043,4ed53432-e1f5-4e3f-a614-ffcaff444aca,20fba9b5-1de1-4233-87df-a4cdc1680db1,looks down,1.0,head movement,looks down
1041,1046,4ed53432-e1f5-4e3f-a614-ffcaff444aca,20fba9b5-1de1-4233-87df-a4cdc1680db1,looks down,1.0,head movement,looks down
1819,1824,445fc552-20bf-49fe-adad-a5c5882f5c73,c002e327-e04f-4ea3-a6c3-525e0084d853,looks down,1.0,head movement,looks down
1814,1819,445fc552-20bf-49fe-adad-a5c5882f5c73,c002e327-e04f-4ea3-a6c3-525e0084d853,looks down,1.0,head movement,looks down
1097,1102,4ed53432-e1f5-4e3f-a614-ffcaff444aca,8adc1534-8170-42ee-84d9-b1af4c3de254,looks down,1.0,head movement,looks down
967,972,4ed53432-e1f5-4e3f-a614-ffcaff444aca,20fba9b5-1de1-4233-87df-a4cdc1680db1,looks down,1.0,head movement,looks down
1006,1011,c05389ca-2d74-4889-a8dd-a0f89d28a4b7,9355ed85-37ad-49fa-9c83-0a1d5dd86a2c,looks down,1.0,head movement,looks down
1037,1042,c05389ca-2d74-4889-a8dd-a0f89d28a4b7,9355ed85-37ad-49fa-9c83-0a1d5dd86a2c,looks down,1.0,head movement,looks down
989,994,c05389ca-2d74-4889-a8dd-a0f89d28a4b7,9355ed85-37ad-49fa-9c83-0a1d5dd86a2c,looks down,1.0,head movement,looks down
1052,1057,c05389ca-2d74-4889-a8dd-a0f89d28a4b7,9355ed85-37ad-49fa-9c83-0a1d5dd86a2c,looks down,1.0,head movement,looks down
972,977,c05389ca-2d74-4889-a8dd-a0f89d28a4b7,9355ed85-37ad-49fa-9c83-0a1d5dd86a2c,looks down,1.0,head movement,looks down
1068,1073,c05389ca-2d74-4889-a8dd-a0f89d28a4b7,9355ed85-37ad-49fa-9c83-0a1d5dd86a2c,looks down,1.0,head movement,looks down
697,702,445fc552-20bf-49fe-adad-a5c5882f5c73,79cab07b-2e6b-4160-b67a-7b18cd473403,looks down,1.0,head movement,looks down
736,741,445fc552-20bf-49fe-adad-a5c5882f5c73,79cab07b-2e6b-4160-b67a-7b18cd473403,looks down,1.0,head movement,looks down
1084,1089,c05389ca-2d74-4889-a8dd-a0f89d28a4b7,9355ed85-37ad-49fa-9c83-0a1d5dd86a2c,looks down,1.0,head movement,looks down
491,496,445fc552-20bf-49fe-adad-a5c5882f5c73,2512bc58-c481-421a-8a13-3a11666970c0,looks down,1.0,head movement,looks down
353,358,445fc552-20bf-49fe-adad-a5c5882f5c73,2512bc58-c481-421a-8a13-3a11666970c0,looks down,1.0,head movement,looks down
330,335,445fc552-20bf-49fe-adad-a5c5882f5c73,2512bc58-c481-421a-8a13-3a11666970c0,looks down,1.0,head movement,looks down
0,5,83f18213-f8f8-44fa-b9ce-104c6ddbcd57,73f38564-6cd4-4c51-900e-0db2aa934e0f,looks down,1.0,head movement,looks down
455,460,719bf9c4-a216-4166-963b-80ece9f87a48,fdebab44-20d5-4096-b194-1354ffaff5c6,looks down,1.0,head movement,looks down
1654,1659,445fc552-20bf-49fe-adad-a5c5882f5c73,c002e327-e04f-4ea3-a6c3-525e0084d853,looks down,1.0,head movement,looks down
321,326,445fc552-20bf-49fe-adad-a5c5882f5c73,2512bc58-c481-421a-8a13-3a11666970c0,looks down,1.0,head movement,looks down
1270,1275,893764e0-4fb5-435d-a674-076e0c54e590,74ae0ddc-b01a-4a63-a48b-8bf1ec3be94a,c c looks down,1.0,head movement,looks down
1779,1784,445fc552-20bf-49fe-adad-a5c5882f5c73,c002e327-e04f-4ea3-a6c3-525e0084d853,looks down,1.0,head movement,looks down
1807,1812,445fc552-20bf-49fe-adad-a5c5882f5c73,c002e327-e04f-4ea3-a6c3-525e0084d853,looks down,1.0,head movement,looks down
950,955,4ed53432-e1f5-4e3f-a614-ffcaff444aca,20fba9b5-1de1-4233-87df-a4cdc1680db1,looks down,1.0,head movement,looks down
1812,1817,445fc552-20bf-49fe-adad-a5c5882f5c73,c002e327-e04f-4ea3-a6c3-525e0084d853,looks down,1.0,head movement,looks down
958,963,4ed53432-e1f5-4e3f-a614-ffcaff444aca,20fba9b5-1de1-4233-87df-a4cdc1680db1,looks down,1.0,head movement,looks down
964,969,4ed53432-e1f5-4e3f-a614-ffcaff444aca,20fba9b5-1de1-4233-87df-a4cdc1680db1,looks down,1.0,head movement,looks down
1042,1047,4ed53432-e1f5-4e3f-a614-ffcaff444aca,20fba9b5-1de1-4233-87df-a4cdc1680db1,looks down,1.0,head movement,looks down
665,670,ce2cf2f6-24aa-4195-93a6-f82b283815e6,36e05416-1bc4-4d98-90f8-b5f57d20ded0,looks down,1.0,head movement,looks down
3437,3442,52d7e473-06a6-4464-81f4-08199bf5cb6a,512f59f6-6a54-410c-a284-2e1e396c9c85,c c looks down,1.0,head movement,looks down
2787,2792,28ff9118-e876-497c-9901-cb89a62509fc,4576cee6-e364-4330-85fc-1c5725a802aa,looks down,1.0,head movement,looks down
1431,1436,4ed53432-e1f5-4e3f-a614-ffcaff444aca,3fe5bd98-805e-444f-a0b6-f668d517ae3a,looks down,1.0,head movement,looks down
1485,1490,4ed53432-e1f5-4e3f-a614-ffcaff444aca,3fe5bd98-805e-444f-a0b6-f668d517ae3a,looks down,1.0,head movement,looks down
1497,1502,4ed53432-e1f5-4e3f-a614-ffcaff444aca,3fe5bd98-805e-444f-a0b6-f668d517ae3a,looks down,1.0,head movement,looks down
2550,2555,c5851c24-4ae3-4430-b867-f43800f0f56e,58c76a38-26e6-4676-a8e4-bbbcd65151a3,looks down,1.0,head movement,looks down
1590,1595,bd970f5b-3fd9-4ae9-9f2b-738e8ca54c1e,a3ada283-1a39-4efc-a4c5-d32067b1776a,looks down,1.0,head movement,looks down
165,170,8d50f526-624c-40bd-b696-7ad6ce5746ab,b3ed50c9-0012-465f-aa6d-496e7426c958,looks down,1.0,head movement,looks down
1213,1218,5d8ebbea-6371-4be5-b611-751fb49ec294,cec4bbe8-6ad0-457d-8c29-d3175c70a5b8,looks down,1.0,head movement,looks down
911,916,254e8485-eb84-461a-aed5-a71716588fad,3c99afa2-79c2-421a-835d-7e6e174c6113,looks down,1.0,head movement,looks down
778,783,2b0086a9-6eba-45de-9ad7-e3dc5f533031,67ea952f-3bb4-478b-a9e7-8601a1ab2ac0,looks down,1.0,head movement,looks down
66,71,2b0086a9-6eba-45de-9ad7-e3dc5f533031,b250f567-9058-4ae6-948a-0ac642668f35,looks  down,1.0,head movement,looks down
1698,1703,c84a8644-93e4-407c-94f4-28f382a2d80e,76f125d8-4960-43ea-b78d-37712e0dfe76,looks down,1.0,head movement,looks down
1099,1104,4ed53432-e1f5-4e3f-a614-ffcaff444aca,8adc1534-8170-42ee-84d9-b1af4c3de254,looks down,1.0,head movement,looks down
3474,3479,5e64c89d-34ce-49a3-949a-dc90385cdbcc,2118f0d5-0778-4670-b43d-69699e171e98,looks down,1.0,head movement,looks down
32,37,f277b970-9a30-467e-9f2f-bc8b36b7c259,c016ecb8-cca6-4fac-910e-1b004b5d163c,looks down,1.0,head movement,looks down
1501,1506,b5410470-6cb6-43ea-8233-4824ba6a27b0,5b481f26-367e-499c-9f50-072b824b40a9,looks down,1.0,head movement,looks down
1674,1679,7af460ca-08ba-4a4e-92d2-5f3e612e3642,2e118901-829f-41e7-b665-203ade7ac994,looks down,1.0,head movement,looks down
820,825,5e64c89d-34ce-49a3-949a-dc90385cdbcc,a90a4c93-b128-41fb-9f92-e259a5f98c38,looks down,1.0,head movement,looks down
2314,2319,adf11624-aca0-4bad-a35f-51b9f330ee74,654dde45-98a9-432e-aee7-f9f4fe409e43,c c looks down,1.0,head movement,looks down
1581,1586,2446beef-dad6-4119-9b97-937bd44627b9,ec35fd68-787f-4215-beb4-428b52b942ca,looks down,1.0,head movement,looks down
457,462,db30363c-aa77-4ec7-9557-e4c75aea2c74,19d53ba7-ceb0-4653-a2a5-ea28654c8491,looks down,1.0,head movement,looks down
0,5,1a567360-aaef-4823-a4b0-f2007b3225ff,285fa85a-ddae-45ca-be69-36c8e5596fe6,c c looks down,1.0,head movement,looks down
1732,1737,4884c61e-a61b-4ba6-8071-4314c6c217b6,26d68ddb-8f29-4aae-a52e-4a6dc040275b,looks down,1.0,head movement,looks down
4,9,f0b4024f-e7c5-482c-849b-7671fedea8bf,edafefa1-9fea-4aec-aeb0-1a5323e80590,looks down,1.0,head movement,looks down
527,532,72d6a00b-0554-41cd-a00d-0c1e64e400df,4769b6ef-1ead-44d8-b6b9-5745a21c3142,looks down,1.0,head movement,looks down
47,52,18f4ea9a-af64-408a-9768-494c2463347c,b96be45c-5197-4f3e-8d2b-21227a193920,looks down,1.0,head movement,looks down
1429,1434,4ed53432-e1f5-4e3f-a614-ffcaff444aca,3fe5bd98-805e-444f-a0b6-f668d517ae3a,looks down,1.0,head movement,looks down
1100,1105,4ed53432-e1f5-4e3f-a614-ffcaff444aca,8adc1534-8170-42ee-84d9-b1af4c3de254,looks down,1.0,head movement,looks down
1101,1106,4ed53432-e1f5-4e3f-a614-ffcaff444aca,8adc1534-8170-42ee-84d9-b1af4c3de254,looks down,1.0,head movement,looks down
1103,1108,4ed53432-e1f5-4e3f-a614-ffcaff444aca,8adc1534-8170-42ee-84d9-b1af4c3de254,looks  down,1.0,head movement,looks down
533,538,7771192d-94f0-451e-9e64-ddd49fe85cea,38609f20-ac47-40fa-80f3-060aab94a00b,looks down,1.0,head movement,looks down
61,66,6235b5be-d347-4031-8d14-4b70a571c215,26b35d1c-80ae-4b26-b510-0c80dfef0a28,c c looks down,1.0,head movement,looks down
1104,1109,4ed53432-e1f5-4e3f-a614-ffcaff444aca,8adc1534-8170-42ee-84d9-b1af4c3de254,looks down,1.0,head movement,looks down
1105,1110,4ed53432-e1f5-4e3f-a614-ffcaff444aca,8adc1534-8170-42ee-84d9-b1af4c3de254,looks down,1.0,head movement,looks down
1106,1111,4ed53432-e1f5-4e3f-a614-ffcaff444aca,8adc1534-8170-42ee-84d9-b1af4c3de254,looks down,1.0,head movement,looks down
1108,1113,4ed53432-e1f5-4e3f-a614-ffcaff444aca,8adc1534-8170-42ee-84d9-b1af4c3de254,looks down,1.0,head movement,looks down
1110,1115,4ed53432-e1f5-4e3f-a614-ffcaff444aca,8adc1534-8170-42ee-84d9-b1af4c3de254,looks down,1.0,head movement,looks down
1111,1116,4ed53432-e1f5-4e3f-a614-ffcaff444aca,8adc1534-8170-42ee-84d9-b1af4c3de254,looks down,1.0,head movement,looks down
1022,1027,c05389ca-2d74-4889-a8dd-a0f89d28a4b7,9355ed85-37ad-49fa-9c83-0a1d5dd86a2c,looks down,1.0,head movement,looks down
1317,1322,4ed53432-e1f5-4e3f-a614-ffcaff444aca,8adc1534-8170-42ee-84d9-b1af4c3de254,looks down,1.0,head movement,looks down
1928,1933,9a732221-3adb-4903-b61d-9b8097965fbf,84687d99-f209-4451-bd83-736538707859,looks down,1.0,head movement,looks down
1354,1359,4ed53432-e1f5-4e3f-a614-ffcaff444aca,8adc1534-8170-42ee-84d9-b1af4c3de254,looks down,1.0,head movement,looks down
1359,1364,4ed53432-e1f5-4e3f-a614-ffcaff444aca,8adc1534-8170-42ee-84d9-b1af4c3de254,looks down,1.0,head movement,looks down
198,203,0b22b43c-f57e-4f4f-8840-3ca0bf086b9c,8b833fbb-5949-49b3-b1a1-ef0de1666594,looks down,1.0,head movement,looks down
1363,1368,4ed53432-e1f5-4e3f-a614-ffcaff444aca,3fe5bd98-805e-444f-a0b6-f668d517ae3a,looks down,1.0,head movement,looks down
0,5,aa57f76c-7a21-4bc3-a1b0-509eb727943b,777e8eda-8f87-4923-a921-a952a7679950,looks down,1.0,head movement,looks down
1366,1371,4ed53432-e1f5-4e3f-a614-ffcaff444aca,3fe5bd98-805e-444f-a0b6-f668d517ae3a,looks down,1.0,head movement,looks down
1631,1636,5063d3be-60e0-4970-9948-ed529a8c5eed,d16cc827-6321-41df-a4d1-c76d94d43c58,looks down,1.0,head movement,looks down
1382,1387,4ed53432-e1f5-4e3f-a614-ffcaff444aca,3fe5bd98-805e-444f-a0b6-f668d517ae3a,looks down,1.0,head movement,looks down
1419,1424,4ed53432-e1f5-4e3f-a614-ffcaff444aca,3fe5bd98-805e-444f-a0b6-f668d517ae3a,looks on the down,0.9080203713623752,head movement,looks down
1272,1277,dbfced7f-d9be-4a93-9238-980f4b17a335,c140f5ef-e673-44c0-86e5-cadce9b068ee,looks around,1.0,head movement,looks around
3297,3302,652f0590-aab5-4de1-b578-238adb54fa0e,ff655c43-0501-44fd-9362-1ab2b5db0ef2,looks around,1.0,head movement,looks around
3302,3307,652f0590-aab5-4de1-b578-238adb54fa0e,ff655c43-0501-44fd-9362-1ab2b5db0ef2,looks around,1.0,head movement,looks around
3310,3315,652f0590-aab5-4de1-b578-238adb54fa0e,ff655c43-0501-44fd-9362-1ab2b5db0ef2,looks around,1.0,head movement,looks around
3312,3317,652f0590-aab5-4de1-b578-238adb54fa0e,ff655c43-0501-44fd-9362-1ab2b5db0ef2,looks around,1.0,head movement,looks around
3313,3318,652f0590-aab5-4de1-b578-238adb54fa0e,ff655c43-0501-44fd-9362-1ab2b5db0ef2,looks around,1.0,head movement,looks around
3323,3328,652f0590-aab5-4de1-b578-238adb54fa0e,ff655c43-0501-44fd-9362-1ab2b5db0ef2,looks around,1.0,head movement,looks around
3325,3330,652f0590-aab5-4de1-b578-238adb54fa0e,ff655c43-0501-44fd-9362-1ab2b5db0ef2,looks around,1.0,head movement,looks around
3326,3331,652f0590-aab5-4de1-b578-238adb54fa0e,ff655c43-0501-44fd-9362-1ab2b5db0ef2,looks around,1.0,head movement,looks around
1652,1657,9d27c41b-d4d2-47a6-8334-1f930121e956,88c30612-94c0-4178-b539-3a16ab0035ad,looks around,1.0,head movement,looks around
3334,3339,652f0590-aab5-4de1-b578-238adb54fa0e,ff655c43-0501-44fd-9362-1ab2b5db0ef2,looks around,1.0,head movement,looks around
3346,3351,652f0590-aab5-4de1-b578-238adb54fa0e,ff655c43-0501-44fd-9362-1ab2b5db0ef2,looks around,1.0,head movement,looks around
716,721,6ae63a5f-09ea-47d2-9ac8-97c04927da86,4de3b8fa-5741-43d4-abeb-6bf3d3d04a77,looks around,1.0,head movement,looks around
2142,2147,d2495931-34b0-4287-9e1a-f501c50580de,4339c8e2-8805-4414-94cd-8d9cd93f7ccd,looks around,1.0,head movement,looks around
3366,3371,652f0590-aab5-4de1-b578-238adb54fa0e,ff655c43-0501-44fd-9362-1ab2b5db0ef2,looks around,1.0,head movement,looks around
3368,3373,652f0590-aab5-4de1-b578-238adb54fa0e,ff655c43-0501-44fd-9362-1ab2b5db0ef2,looks around,1.0,head movement,looks around
3375,3380,652f0590-aab5-4de1-b578-238adb54fa0e,ff655c43-0501-44fd-9362-1ab2b5db0ef2,looks around,1.0,head movement,looks around
3300,3305,652f0590-aab5-4de1-b578-238adb54fa0e,ff655c43-0501-44fd-9362-1ab2b5db0ef2,looks around,1.0,head movement,looks around
3292,3297,652f0590-aab5-4de1-b578-238adb54fa0e,ff655c43-0501-44fd-9362-1ab2b5db0ef2,looks around,1.0,head movement,looks around
4162,4167,9d27c41b-d4d2-47a6-8334-1f930121e956,6073c62b-2374-4185-86bf-fed671f2ec3e,looks around,1.0,head movement,looks around
1524,1529,9d27c41b-d4d2-47a6-8334-1f930121e956,ec53d72f-aa5f-4c93-90ed-c14f5f262f04,looks around,1.0,head movement,looks around
0,5,9d27c41b-d4d2-47a6-8334-1f930121e956,bcc5e8ef-c037-4f57-b7df-76030554c44b,looks around,1.0,head movement,looks around
407,412,0a47c74a-dad9-42d5-b937-0f375490f034,bf5b524d-65ca-4d1f-9fa3-ccd6f1c0967f,looks around,1.0,head movement,looks around
372,377,9d27c41b-d4d2-47a6-8334-1f930121e956,b4d009c9-6d16-4873-b3eb-0584c5c94126,looks around,1.0,head movement,looks around
648,653,6ae63a5f-09ea-47d2-9ac8-97c04927da86,4de3b8fa-5741-43d4-abeb-6bf3d3d04a77,looks around,1.0,head movement,looks around
342,347,0a47c74a-dad9-42d5-b937-0f375490f034,bf5b524d-65ca-4d1f-9fa3-ccd6f1c0967f,looks around,1.0,head movement,looks around
331,336,0a47c74a-dad9-42d5-b937-0f375490f034,bf5b524d-65ca-4d1f-9fa3-ccd6f1c0967f,looks around,1.0,head movement,looks around
952,957,9d27c41b-d4d2-47a6-8334-1f930121e956,1b7fce4d-b30c-404a-ae5c-00f97e81893f,looks around,1.0,head movement,looks around
321,326,0a47c74a-dad9-42d5-b937-0f375490f034,bf5b524d-65ca-4d1f-9fa3-ccd6f1c0967f,looks around,1.0,head movement,looks around
990,995,9d27c41b-d4d2-47a6-8334-1f930121e956,1b7fce4d-b30c-404a-ae5c-00f97e81893f,looks around,1.0,head movement,looks around
1148,1153,9d27c41b-d4d2-47a6-8334-1f930121e956,0e0587f3-70d1-4a2f-84dd-19b9b68d1aa2,looks around,1.0,head movement,looks around
3257,3262,652f0590-aab5-4de1-b578-238adb54fa0e,ff655c43-0501-44fd-9362-1ab2b5db0ef2,looks around,1.0,head movement,looks around
3259,3264,652f0590-aab5-4de1-b578-238adb54fa0e,ff655c43-0501-44fd-9362-1ab2b5db0ef2,looks around,1.0,head movement,looks around
3276,3281,652f0590-aab5-4de1-b578-238adb54fa0e,ff655c43-0501-44fd-9362-1ab2b5db0ef2,looks around,1.0,head movement,looks around
3285,3290,652f0590-aab5-4de1-b578-238adb54fa0e,ff655c43-0501-44fd-9362-1ab2b5db0ef2,looks around,1.0,head movement,looks around
3289,3294,652f0590-aab5-4de1-b578-238adb54fa0e,ff655c43-0501-44fd-9362-1ab2b5db0ef2,looks around,1.0,head movement,looks around
789,794,6ae63a5f-09ea-47d2-9ac8-97c04927da86,4de3b8fa-5741-43d4-abeb-6bf3d3d04a77,looks around,1.0,head movement,looks around
2408,2413,93a5f8cb-d7eb-4e5a-9913-77ef1487ce61,5e37edf2-4add-4f16-a36a-1ee2116ec3dd,looks around,1.0,head movement,looks around
3398,3403,652f0590-aab5-4de1-b578-238adb54fa0e,ff655c43-0501-44fd-9362-1ab2b5db0ef2,looks around,1.0,head movement,looks around
803,808,6ae63a5f-09ea-47d2-9ac8-97c04927da86,4de3b8fa-5741-43d4-abeb-6bf3d3d04a77,looks around,1.0,head movement,looks around
595,600,0a47c74a-dad9-42d5-b937-0f375490f034,ccacbaa3-c23c-489f-8bec-0b6be7645ba6,looks around,1.0,head movement,looks around
586,591,0a47c74a-dad9-42d5-b937-0f375490f034,ccacbaa3-c23c-489f-8bec-0b6be7645ba6,looks around,1.0,head movement,looks around
579,584,0a47c74a-dad9-42d5-b937-0f375490f034,ccacbaa3-c23c-489f-8bec-0b6be7645ba6,looks around,1.0,head movement,looks around
568,573,0a47c74a-dad9-42d5-b937-0f375490f034,ccacbaa3-c23c-489f-8bec-0b6be7645ba6,looks around,1.0,head movement,looks around
3701,3706,652f0590-aab5-4de1-b578-238adb54fa0e,7bb3f526-423e-4564-beb3-550764e11e77,looks around,1.0,head movement,looks around
562,567,0a47c74a-dad9-42d5-b937-0f375490f034,ccacbaa3-c23c-489f-8bec-0b6be7645ba6,looks around,1.0,head movement,looks around
3711,3716,652f0590-aab5-4de1-b578-238adb54fa0e,7bb3f526-423e-4564-beb3-550764e11e77,looks around,1.0,head movement,looks around
3730,3735,652f0590-aab5-4de1-b578-238adb54fa0e,7bb3f526-423e-4564-beb3-550764e11e77,looks around,1.0,head movement,looks around
3019,3024,9d27c41b-d4d2-47a6-8334-1f930121e956,83dc21d1-37cc-4efe-a64e-bf03f09a0960,looks around,1.0,head movement,looks around
3033,3038,9d27c41b-d4d2-47a6-8334-1f930121e956,83dc21d1-37cc-4efe-a64e-bf03f09a0960,looks around,1.0,head movement,looks around
3738,3743,652f0590-aab5-4de1-b578-238adb54fa0e,7bb3f526-423e-4564-beb3-550764e11e77,looks around,1.0,head movement,looks around
3052,3057,9d27c41b-d4d2-47a6-8334-1f930121e956,83dc21d1-37cc-4efe-a64e-bf03f09a0960,looks around,1.0,head movement,looks around
3747,3752,652f0590-aab5-4de1-b578-238adb54fa0e,7bb3f526-423e-4564-beb3-550764e11e77,looks around,1.0,head movement,looks around
3075,3080,9d27c41b-d4d2-47a6-8334-1f930121e956,83dc21d1-37cc-4efe-a64e-bf03f09a0960,looks around,1.0,head movement,looks around
3756,3761,652f0590-aab5-4de1-b578-238adb54fa0e,7bb3f526-423e-4564-beb3-550764e11e77,looks around,1.0,head movement,looks around
602,607,0a47c74a-dad9-42d5-b937-0f375490f034,ccacbaa3-c23c-489f-8bec-0b6be7645ba6,looks around,1.0,head movement,looks around
3676,3681,652f0590-aab5-4de1-b578-238adb54fa0e,7bb3f526-423e-4564-beb3-550764e11e77,looks around,1.0,head movement,looks around
3609,3614,652f0590-aab5-4de1-b578-238adb54fa0e,7bb3f526-423e-4564-beb3-550764e11e77,looks around,1.0,head movement,looks around
688,693,0a47c74a-dad9-42d5-b937-0f375490f034,ccacbaa3-c23c-489f-8bec-0b6be7645ba6,looks around,1.0,head movement,looks around
798,803,0a47c74a-dad9-42d5-b937-0f375490f034,ccacbaa3-c23c-489f-8bec-0b6be7645ba6,looks around,1.0,head movement,looks around
760,765,0a47c74a-dad9-42d5-b937-0f375490f034,ccacbaa3-c23c-489f-8bec-0b6be7645ba6,looks around,1.0,head movement,looks around
748,753,0a47c74a-dad9-42d5-b937-0f375490f034,ccacbaa3-c23c-489f-8bec-0b6be7645ba6,looks around,1.0,head movement,looks around
727,732,0a47c74a-dad9-42d5-b937-0f375490f034,ccacbaa3-c23c-489f-8bec-0b6be7645ba6,looks around,1.0,head movement,looks around
3514,3519,652f0590-aab5-4de1-b578-238adb54fa0e,ff655c43-0501-44fd-9362-1ab2b5db0ef2,looks around,1.0,head movement,looks around
3519,3524,652f0590-aab5-4de1-b578-238adb54fa0e,ff655c43-0501-44fd-9362-1ab2b5db0ef2,looks around,1.0,head movement,looks around
2772,2777,93a5f8cb-d7eb-4e5a-9913-77ef1487ce61,d6ff5d54-da82-4d56-833b-90b977d604cf,looks around,1.0,head movement,looks around
625,630,0a47c74a-dad9-42d5-b937-0f375490f034,ccacbaa3-c23c-489f-8bec-0b6be7645ba6,looks around,1.0,head movement,looks around
670,675,0a47c74a-dad9-42d5-b937-0f375490f034,ccacbaa3-c23c-489f-8bec-0b6be7645ba6,looks around,1.0,head movement,looks around
426,431,97c1c805-291f-4b2f-bef9-0495d9d2fc92,f68e44ed-e6c2-431b-8a72-10e5257ddefe,looks around,1.0,head movement,looks around
668,673,0a47c74a-dad9-42d5-b937-0f375490f034,ccacbaa3-c23c-489f-8bec-0b6be7645ba6,looks around,1.0,head movement,looks around
3555,3560,652f0590-aab5-4de1-b578-238adb54fa0e,7bb3f526-423e-4564-beb3-550764e11e77,looks around,1.0,head movement,looks around
647,652,0a47c74a-dad9-42d5-b937-0f375490f034,ccacbaa3-c23c-489f-8bec-0b6be7645ba6,looks around,1.0,head movement,looks around
631,636,0a47c74a-dad9-42d5-b937-0f375490f034,ccacbaa3-c23c-489f-8bec-0b6be7645ba6,looks around,1.0,head movement,looks around
4224,4229,9d27c41b-d4d2-47a6-8334-1f930121e956,6073c62b-2374-4185-86bf-fed671f2ec3e,looks around,1.0,head movement,looks around
4114,4119,9d27c41b-d4d2-47a6-8334-1f930121e956,6073c62b-2374-4185-86bf-fed671f2ec3e,looks around,1.0,head movement,looks around
2742,2747,fd344164-fa5f-4ce1-bf0c-40319056cc32,81160ded-6312-48df-963e-2ff8a92791a5,looks around,1.0,head movement,looks around
1594,1599,9d27c41b-d4d2-47a6-8334-1f930121e956,18e4788c-875c-4075-ae12-d73b8cedf222,looks around,1.0,head movement,looks around
282,287,256701cd-3317-47ee-b6e3-439dc2ad2bd5,667c6936-e78f-4fd7-94e2-d54ea87b3601,looks around,1.0,head movement,looks around
1173,1178,fd3ed0f0-9a4f-4bb6-be32-6b74c35445cc,c803a9fa-2d8c-4786-8439-395ea765c517,looks around,1.0,head movement,looks around
1118,1123,fd3ed0f0-9a4f-4bb6-be32-6b74c35445cc,c803a9fa-2d8c-4786-8439-395ea765c517,looks around,1.0,head movement,looks around
1096,1101,fd3ed0f0-9a4f-4bb6-be32-6b74c35445cc,c803a9fa-2d8c-4786-8439-395ea765c517,looks around,1.0,head movement,looks around
675,680,652f0590-aab5-4de1-b578-238adb54fa0e,8b20989f-c145-417e-8774-f3fb562590c0,looks around,1.0,head movement,looks around
778,783,652f0590-aab5-4de1-b578-238adb54fa0e,8b20989f-c145-417e-8774-f3fb562590c0,looks around,1.0,head movement,looks around
919,924,652f0590-aab5-4de1-b578-238adb54fa0e,277e0e1e-3b89-4c50-92b5-c5e276f26f66,looks around,1.0,head movement,looks around
